ID,FECHA
32634,2007-03-14
32635,2007-11-24
32636,2007-09-11
32637,2007-01-29
32638,2007-12-25
32639,2007-07-18
32640,2007-08-23
32641,2007-10-17
32642,2007-07-07
32643,2007-02-18
32644,2007-06-26
32645,2007-08-13
32646,2007-10-30
32647,2007-02-24
32648,2007-12-03
32649,2007-03-17
32650,2007-03-28
32651,2007-05-10
32652,2007-03-29
32653,2007-03-26
32654,2007-04-08
32655,2007-02-13
32656,2007-07-19
32657,2007-07-23
32658,2007-05-15
32659,2007-10-26
32660,2007-03-19
32661,2007-06-17
32662,2007-11-30
32663,2007-08-10
32664,2007-09-02
32665,2007-02-21
32666,2007-04-10
32667,2007-10-19
32668,2007-09-27
32669,2007-08-20
32670,2007-11-25
32671,2007-02-17
32672,2007-05-31
32673,2007-12-29
32674,2007-03-19
32675,2007-11-13
32676,2007-10-14
32677,2007-10-15
32678,2007-01-02
32679,2007-10-18
32680,2007-11-25
32681,2007-12-23
32682,2007-03-10
32683,2007-04-20
32684,2007-03-13
32685,2007-11-04
32686,2007-02-25
32687,2007-10-13
32688,2007-03-01
32689,2007-01-07
32690,2007-01-31
32691,2007-03-15
32692,2007-03-23
32693,2007-03-08
32694,2007-12-20
32695,2007-02-19
32696,2007-08-18
32697,2007-10-30
32698,2007-09-23
32699,2007-10-15
32700,2007-04-26
32701,2007-07-12
32702,2007-03-01
32703,2007-10-10
32704,2007-03-27
32705,2007-10-31
32706,2007-06-24
32707,2007-03-09
32708,2007-12-22
32709,2007-02-04
32710,2007-10-21
32711,2007-07-31
32712,2007-03-08
32713,2007-06-29
32714,2007-09-29
32715,2007-05-13
32716,2007-09-09
32717,2007-10-08
32718,2007-08-29
32719,2007-01-29
32720,2007-08-12
32721,2007-05-09
32722,2007-04-23
32723,2007-04-11
32724,2007-11-15
32725,2007-11-17
32726,2007-10-05
32727,2007-04-09
32728,2007-05-12
32729,2007-07-23
32730,2007-11-04
32731,2007-02-09
32732,2007-06-11
32733,2007-04-26
32734,2007-12-29
32735,2007-05-02
32736,2007-07-31
32737,2007-08-23
32738,2007-06-24
32739,2007-03-11
32740,2007-10-03
32741,2007-12-05
32742,2007-12-27
32743,2007-09-04
32744,2007-11-06
32745,2007-05-22
32746,2007-11-25
32747,2007-06-16
32748,2007-10-16
32749,2007-01-01
32750,2007-10-15
32751,2007-11-10
32752,2007-10-27
32753,2007-11-24
32754,2007-06-22
32755,2007-02-27
32756,2007-12-08
32757,2007-12-20
32758,2007-11-10
32759,2007-09-02
32760,2007-11-12
32761,2007-11-07
32762,2007-08-04
32763,2007-09-08
32764,2007-10-02
32765,2007-08-02
32766,2007-12-22
32767,2007-01-18
32768,2007-09-16
32769,2007-03-10
32770,2007-10-11
32771,2007-02-20
32772,2007-07-20
32773,2007-10-02
32774,2007-06-30
32775,2007-08-22
32776,2007-12-21
32777,2007-08-18
32778,2007-01-11
32779,2007-03-24
32780,2007-11-13
32781,2007-07-27
32782,2007-08-22
32783,2007-08-22
32784,2007-10-24
32785,2007-07-28
32786,2007-11-25
32787,2007-07-28
32788,2007-09-14
32789,2007-05-25
32790,2007-10-01
32791,2007-11-15
32792,2007-05-29
32793,2007-04-18
32794,2007-09-11
32795,2007-04-29
32796,2007-05-23
32797,2007-08-13
32798,2007-03-20
32799,2007-05-12
32800,2007-05-05
32801,2007-10-03
32802,2007-09-17
32803,2007-10-16
32804,2007-01-02
32805,2007-01-27
32806,2007-12-09
32807,2007-12-01
32808,2007-09-18
32809,2007-02-05
32810,2007-01-11
32811,2007-12-04
32812,2007-12-28
32813,2007-10-27
32814,2007-06-14
32815,2007-10-02
32816,2007-04-30
32817,2007-07-21
32818,2007-08-10
32819,2007-04-12
32820,2007-01-16
32821,2007-02-16
32822,2007-10-21
32823,2007-03-29
32824,2007-07-28
32825,2007-05-27
32826,2007-04-10
32827,2007-09-28
32828,2007-04-23
32829,2007-10-10
32830,2007-09-27
32831,2007-05-20
32832,2007-09-10
32833,2007-01-26
32834,2007-11-24
32835,2007-11-21
32836,2007-05-09
32837,2007-04-28
32838,2007-07-19
32839,2007-03-17
32840,2007-05-13
32841,2007-10-27
32842,2007-02-16
32843,2007-07-24
32844,2007-03-29
32845,2007-09-24
32846,2007-04-23
32847,2007-06-30
32848,2007-07-17
32849,2007-03-06
32850,2007-08-30
32851,2007-11-19
32852,2007-01-26
32853,2007-04-26
32854,2007-09-26
32855,2007-08-30
32856,2007-04-21
32857,2007-01-31
32858,2007-01-27
32859,2007-01-03
32860,2007-11-02
32861,2007-06-06
32862,2007-11-24
32863,2007-11-18
32864,2007-07-22
32865,2007-11-10
32866,2007-05-26
32867,2007-06-06
32868,2007-01-16
32869,2007-04-01
32870,2007-06-21
32871,2007-03-28
32872,2007-04-05
32873,2007-12-11
32874,2007-07-24
32875,2007-11-17
32876,2007-10-24
32877,2007-02-10
32878,2007-03-30
32879,2007-01-29
32880,2007-10-08
32881,2007-12-14
32882,2007-07-30
32883,2007-06-06
32884,2007-05-27
32885,2007-06-11
32886,2007-10-23
32887,2007-01-23
32888,2007-06-16
32889,2007-09-30
32890,2007-10-13
32891,2007-09-04
32892,2007-05-08
32893,2007-03-14
32894,2007-08-09
32895,2007-04-30
32896,2007-04-13
32897,2007-08-03
32898,2007-01-06
32899,2007-02-06
32900,2007-02-22
32901,2007-03-25
32902,2007-07-13
32903,2007-12-22
32904,2007-02-27
32905,2007-03-04
32906,2007-07-14
32907,2007-02-19
32908,2007-12-21
32909,2007-12-23
32910,2007-07-30
32911,2007-03-15
32912,2007-05-04
32913,2007-05-08
32914,2007-06-21
32915,2007-09-13
32916,2007-07-19
32917,2007-08-03
32918,2007-09-13
32919,2007-02-28
32920,2007-09-23
32921,2007-10-05
32922,2007-05-26
32923,2007-07-28
32924,2007-02-08
32925,2007-02-28
32926,2007-11-23
32927,2007-03-25
32928,2007-10-18
32929,2007-08-16
32930,2007-01-29
32931,2007-02-23
32932,2007-02-03
32933,2007-09-20
32934,2007-11-25
32935,2007-12-04
32936,2007-11-06
32937,2007-09-12
32938,2007-07-21
32939,2007-06-17
32940,2007-12-27
32941,2007-03-03
32942,2007-04-18
32943,2007-04-17
32944,2007-04-22
32945,2007-09-02
32946,2007-07-14
32947,2007-11-05
32948,2007-11-26
32949,2007-06-04
32950,2007-08-31
32951,2007-08-16
32952,2007-08-02
32953,2007-07-16
32954,2007-07-09
32955,2007-06-08
32956,2007-01-17
32957,2007-05-01
32958,2007-05-20
32959,2007-07-20
32960,2007-03-10
32961,2007-02-17
32962,2007-02-25
32963,2007-07-25
32964,2007-05-29
32965,2007-10-28
32966,2007-02-09
32967,2007-06-18
32968,2007-02-01
32969,2007-11-06
32970,2007-08-14
32971,2007-09-04
32972,2007-11-23
32973,2007-11-14
32974,2007-04-01
32975,2007-08-26
32976,2007-08-06
32977,2007-03-24
32978,2007-11-10
32979,2007-07-02
32980,2007-06-24
32981,2007-03-16
32982,2007-01-17
32983,2007-06-01
32984,2007-05-04
32985,2007-03-11
32986,2007-08-06
32987,2007-08-08
32988,2007-09-07
32989,2007-02-12
32990,2007-10-20
32991,2007-11-29
32992,2007-01-01
32993,2007-03-25
32994,2007-03-05
32995,2007-09-02
32996,2007-02-22
32997,2007-05-14
32998,2007-10-13
32999,2007-04-24
33000,2007-11-01
33001,2007-10-11
33002,2007-07-21
33003,2007-12-20
33004,2007-04-10
33005,2007-08-30
33006,2007-08-20
33007,2007-01-02
33008,2007-09-24
33009,2007-09-16
33010,2007-05-31
33011,2007-02-17
33012,2007-04-10
33013,2007-02-12
33014,2007-02-11
33015,2007-09-27
33016,2007-03-21
33017,2007-08-28
33018,2007-01-21
33019,2007-02-05
33020,2007-08-08
33021,2007-05-25
33022,2007-04-03
33023,2007-07-15
33024,2007-08-08
33025,2007-11-23
33026,2007-04-06
33027,2007-01-19
33028,2007-01-15
33029,2007-02-16
33030,2007-05-02
33031,2007-12-27
33032,2007-03-22
33033,2007-02-01
33034,2007-04-21
33035,2007-02-01
33036,2007-04-06
33037,2007-07-08
33038,2007-10-24
33039,2007-09-13
33040,2007-05-13
33041,2007-01-24
33042,2007-07-22
33043,2007-08-25
33044,2007-02-20
33045,2007-08-18
33046,2007-05-22
33047,2007-12-24
33048,2007-06-02
33049,2007-04-05
33050,2007-06-23
33051,2007-03-25
33052,2007-09-16
33053,2007-05-27
33054,2007-02-22
33055,2007-12-18
33056,2007-01-05
33057,2007-05-05
33058,2007-08-22
33059,2007-12-20
33060,2007-12-09
33061,2007-11-08
33062,2007-03-16
33063,2007-10-27
33064,2007-12-22
33065,2007-01-14
33066,2007-08-12
33067,2007-11-21
33068,2007-11-12
33069,2007-04-11
33070,2007-06-16
33071,2007-07-13
33072,2007-03-07
33073,2007-10-12
33074,2007-11-16
33075,2007-10-10
33076,2007-06-25
33077,2007-05-08
33078,2007-04-12
33079,2007-06-01
33080,2007-10-22
33081,2007-01-31
33082,2007-01-15
33083,2007-08-16
33084,2007-02-24
33085,2007-07-07
33086,2007-08-11
33087,2007-05-09
33088,2007-06-11
33089,2007-07-15
33090,2007-10-14
33091,2007-09-25
33092,2007-09-30
33093,2007-06-29
33094,2007-06-21
33095,2007-07-01
33096,2007-02-13
33097,2007-05-24
33098,2007-12-04
33099,2007-05-03
33100,2007-03-18
33101,2007-02-13
33102,2007-11-19
33103,2007-07-21
33104,2007-11-21
33105,2007-08-15
33106,2007-04-21
33107,2007-04-17
33108,2007-03-27
33109,2007-11-12
33110,2007-01-11
33111,2007-12-10
33112,2007-09-09
33113,2007-05-24
33114,2007-08-10
33115,2007-12-12
33116,2007-04-20
33117,2007-09-25
33118,2007-03-09
33119,2007-05-10
33120,2007-08-11
33121,2007-08-13
33122,2007-05-16
33123,2007-01-23
33124,2007-09-02
33125,2007-11-06
33126,2007-09-05
33127,2007-05-17
33128,2007-08-08
33129,2007-08-24
33130,2007-09-15
33131,2007-10-06
33132,2007-10-17
33133,2007-06-14
33134,2007-08-20
33135,2007-04-23
33136,2007-03-03
33137,2007-04-22
33138,2007-12-09
33139,2007-04-28
33140,2007-01-14
33141,2007-06-26
33142,2007-09-15
33143,2007-04-06
33144,2007-03-14
33145,2007-07-07
33146,2007-06-19
33147,2007-10-20
33148,2007-08-04
33149,2007-09-14
33150,2007-08-14
33151,2007-05-25
33152,2007-10-22
33153,2007-06-11
33154,2007-01-09
33155,2007-06-09
33156,2007-11-16
33157,2007-04-06
33158,2007-12-10
33159,2007-05-18
33160,2007-01-19
33161,2007-02-05
33162,2007-11-09
33163,2007-01-08
33164,2007-04-27
33165,2007-06-30
33166,2007-12-22
33167,2007-02-19
33168,2007-08-22
33169,2007-10-28
33170,2007-03-11
33171,2007-07-04
33172,2007-04-02
33173,2007-05-11
33174,2007-08-24
33175,2007-02-10
33176,2007-12-27
33177,2007-07-08
33178,2007-11-03
33179,2007-10-21
33180,2007-01-07
33181,2007-12-21
33182,2007-11-20
33183,2007-12-08
33184,2007-01-27
33185,2007-04-29
33186,2007-03-15
33187,2007-08-31
33188,2007-08-20
33189,2007-09-28
33190,2007-02-19
33191,2007-01-13
33192,2007-04-28
33193,2007-09-23
33194,2007-12-06
33195,2007-02-25
33196,2007-06-21
33197,2007-12-28
33198,2007-01-05
33199,2007-04-19
33200,2007-12-17
33201,2007-05-26
33202,2007-04-25
33203,2007-11-19
33204,2007-09-21
33205,2007-06-04
33206,2007-01-27
33207,2007-07-30
33208,2007-04-30
33209,2007-08-18
33210,2007-05-19
33211,2007-06-08
33212,2007-08-25
33213,2007-03-11
33214,2007-04-12
33215,2007-09-27
33216,2007-12-18
33217,2007-11-05
33218,2007-02-07
33219,2007-10-07
33220,2007-03-16
33221,2007-03-02
33222,2007-05-25
33223,2007-02-01
33224,2007-05-20
33225,2007-09-04
33226,2007-01-29
33227,2007-07-25
33228,2007-05-06
33229,2007-05-12
33230,2007-09-23
33231,2007-02-21
33232,2007-01-23
33233,2007-04-16
33234,2007-01-21
33235,2007-12-27
33236,2007-01-23
33237,2007-08-15
33238,2007-10-24
33239,2007-06-26
33240,2007-04-08
33241,2007-10-04
33242,2007-05-10
33243,2007-01-22
33244,2007-12-05
33245,2007-05-02
33246,2007-05-12
33247,2007-05-14
33248,2007-11-29
33249,2007-11-29
33250,2007-11-15
33251,2007-02-07
33252,2007-09-09
33253,2007-07-25
33254,2007-01-11
33255,2007-02-04
33256,2007-07-10
33257,2007-06-01
33258,2007-05-24
33259,2007-05-05
33260,2007-08-15
33261,2007-10-17
33262,2007-04-25
33263,2007-11-05
33264,2007-03-21
33265,2007-04-11
33266,2007-12-29
33267,2007-09-10
33268,2007-10-20
33269,2007-11-10
33270,2007-05-02
33271,2007-12-10
33272,2007-05-05
33273,2007-05-29
33274,2007-01-11
33275,2007-08-02
33276,2007-03-20
33277,2007-08-21
33278,2007-02-24
33279,2007-11-25
33280,2007-09-18
33281,2007-11-13
33282,2007-09-14
33283,2007-06-10
33284,2007-03-12
33285,2007-11-07
33286,2007-07-23
33287,2007-10-19
33288,2007-10-12
33289,2007-02-01
33290,2007-07-06
33291,2007-06-07
33292,2007-08-26
33293,2008-11-23
33294,2008-01-03
33295,2008-10-07
33296,2008-07-27
33297,2008-02-17
33298,2008-10-08
33299,2008-09-12
33300,2008-03-02
33301,2008-05-22
33302,2008-11-01
33303,2008-05-09
33304,2008-07-05
33305,2008-12-26
33306,2008-12-18
33307,2008-04-23
33308,2008-09-10
33309,2008-01-07
33310,2008-07-23
33311,2008-08-21
33312,2008-02-15
33313,2008-01-11
33314,2008-06-07
33315,2008-11-18
33316,2008-07-20
33317,2008-05-13
33318,2008-08-13
33319,2008-07-04
33320,2008-02-09
33321,2008-02-21
33322,2008-02-01
33323,2008-07-06
33324,2008-11-04
33325,2008-02-12
33326,2008-12-10
33327,2008-10-26
33328,2008-11-26
33329,2008-08-29
33330,2008-12-21
33331,2008-05-26
33332,2008-04-06
33333,2008-02-24
33334,2008-08-29
33335,2008-03-08
33336,2008-03-26
33337,2008-08-19
33338,2008-10-13
33339,2008-07-07
33340,2008-07-28
33341,2008-10-26
33342,2008-04-25
33343,2008-12-08
33344,2008-10-16
33345,2008-01-29
33346,2008-03-19
33347,2008-06-22
33348,2008-01-03
33349,2008-06-20
33350,2008-09-24
33351,2008-01-04
33352,2008-03-20
33353,2008-12-16
33354,2008-04-24
33355,2008-08-12
33356,2008-11-19
33357,2008-06-29
33358,2008-11-06
33359,2008-03-31
33360,2008-11-25
33361,2008-01-07
33362,2008-01-27
33363,2008-08-30
33364,2008-02-12
33365,2008-06-09
33366,2008-06-08
33367,2008-09-04
33368,2008-12-25
33369,2008-10-04
33370,2008-09-01
33371,2008-09-15
33372,2008-07-28
33373,2008-12-26
33374,2008-06-10
33375,2008-07-21
33376,2008-01-02
33377,2008-12-01
33378,2008-04-19
33379,2008-02-26
33380,2008-05-21
33381,2008-01-15
33382,2008-02-27
33383,2008-05-13
33384,2008-04-18
33385,2008-08-26
33386,2008-01-30
33387,2008-09-11
33388,2008-05-16
33389,2008-01-29
33390,2008-10-25
33391,2008-01-09
33392,2008-05-22
33393,2008-09-28
33394,2008-03-25
33395,2008-06-23
33396,2008-02-21
33397,2008-10-01
33398,2008-07-31
33399,2008-07-28
33400,2008-08-08
33401,2008-01-20
33402,2008-09-09
33403,2008-10-05
33404,2008-04-04
33405,2008-01-12
33406,2008-01-17
33407,2008-08-21
33408,2008-07-21
33409,2008-01-19
33410,2008-02-16
33411,2008-11-13
33412,2008-03-17
33413,2008-09-21
33414,2008-09-11
33415,2008-03-17
33416,2008-10-07
33417,2008-11-16
33418,2008-12-24
33419,2008-01-22
33420,2008-02-01
33421,2008-03-29
33422,2008-08-11
33423,2008-11-16
33424,2008-05-20
33425,2008-02-16
33426,2008-07-22
33427,2008-02-24
33428,2008-02-04
33429,2008-07-30
33430,2008-03-12
33431,2008-04-06
33432,2008-01-16
33433,2008-08-07
33434,2008-01-09
33435,2008-07-22
33436,2008-10-14
33437,2008-10-14
33438,2008-07-22
33439,2008-01-11
33440,2008-10-17
33441,2008-12-06
33442,2008-10-12
33443,2008-11-19
33444,2008-08-29
33445,2008-08-20
33446,2008-05-28
33447,2008-12-27
33448,2008-01-19
33449,2008-11-10
33450,2008-12-14
33451,2008-06-30
33452,2008-08-11
33453,2008-04-23
33454,2008-03-09
33455,2008-01-01
33456,2008-12-12
33457,2008-04-04
33458,2008-07-14
33459,2008-07-05
33460,2008-07-09
33461,2008-09-19
33462,2008-09-14
33463,2008-05-10
33464,2008-04-28
33465,2008-11-28
33466,2008-02-05
33467,2008-12-27
33468,2008-03-18
33469,2008-08-29
33470,2008-10-20
33471,2008-12-29
33472,2008-02-12
33473,2008-06-19
33474,2008-11-24
33475,2008-06-17
33476,2008-11-30
33477,2008-04-01
33478,2008-10-19
33479,2008-08-19
33480,2008-11-30
33481,2008-07-20
33482,2008-10-05
33483,2008-11-30
33484,2008-10-30
33485,2008-03-05
33486,2008-01-14
33487,2008-06-01
33488,2008-01-04
33489,2008-04-25
33490,2008-11-05
33491,2008-12-15
33492,2008-09-11
33493,2008-03-17
33494,2008-08-15
33495,2008-09-10
33496,2008-02-27
33497,2008-01-25
33498,2008-09-25
33499,2008-04-30
33500,2008-08-01
33501,2008-03-03
33502,2008-03-24
33503,2008-01-20
33504,2008-07-16
33505,2008-03-02
33506,2008-10-11
33507,2008-08-16
33508,2008-12-17
33509,2008-10-06
33510,2008-04-26
33511,2008-05-14
33512,2008-02-12
33513,2008-11-12
33514,2008-05-18
33515,2008-01-01
33516,2008-02-29
33517,2008-03-03
33518,2008-07-14
33519,2008-08-24
33520,2008-11-01
33521,2008-01-03
33522,2008-03-30
33523,2008-07-19
33524,2008-07-21
33525,2008-04-29
33526,2008-02-09
33527,2008-09-25
33528,2008-04-18
33529,2008-11-09
33530,2008-09-05
33531,2008-09-23
33532,2008-11-22
33533,2008-12-17
33534,2008-05-22
33535,2008-02-13
33536,2008-09-21
33537,2008-08-26
33538,2008-04-01
33539,2008-05-23
33540,2008-09-17
33541,2008-06-02
33542,2008-08-30
33543,2008-02-06
33544,2008-03-18
33545,2008-07-29
33546,2008-05-05
33547,2008-11-28
33548,2008-05-13
33549,2008-06-28
33550,2008-11-09
33551,2008-04-17
33552,2008-08-21
33553,2008-10-16
33554,2008-05-25
33555,2008-10-15
33556,2008-05-09
33557,2008-04-02
33558,2008-07-20
33559,2008-09-09
33560,2008-11-11
33561,2008-04-30
33562,2008-12-20
33563,2008-02-03
33564,2008-08-21
33565,2008-06-28
33566,2008-09-14
33567,2008-03-08
33568,2008-10-12
33569,2008-09-24
33570,2008-04-28
33571,2008-03-07
33572,2008-09-05
33573,2008-09-22
33574,2008-07-25
33575,2008-07-09
33576,2008-08-14
33577,2008-08-24
33578,2008-08-10
33579,2008-01-29
33580,2008-06-21
33581,2008-05-21
33582,2008-12-02
33583,2008-02-02
33584,2008-09-12
33585,2008-02-28
33586,2008-07-18
33587,2008-12-27
33588,2008-07-02
33589,2008-04-15
33590,2008-11-06
33591,2008-09-24
33592,2008-05-11
33593,2008-06-28
33594,2008-07-19
33595,2008-09-24
33596,2008-02-06
33597,2008-02-11
33598,2008-10-01
33599,2008-06-05
33600,2008-05-16
33601,2008-08-14
33602,2008-11-25
33603,2008-07-14
33604,2008-07-13
33605,2008-10-01
33606,2008-02-15
33607,2008-08-16
33608,2008-08-22
33609,2008-11-13
33610,2008-01-10
33611,2008-01-17
33612,2008-04-21
33613,2008-11-13
33614,2008-12-30
33615,2008-04-09
33616,2008-02-28
33617,2008-11-26
33618,2008-09-07
33619,2008-11-24
33620,2008-03-11
33621,2008-03-25
33622,2008-02-26
33623,2008-04-12
33624,2008-07-06
33625,2008-04-23
33626,2008-01-21
33627,2008-04-10
33628,2008-08-06
33629,2008-08-20
33630,2008-05-12
33631,2008-05-22
33632,2008-08-07
33633,2008-03-22
33634,2008-04-12
33635,2008-10-01
33636,2008-10-07
33637,2008-12-15
33638,2008-09-04
33639,2008-12-20
33640,2008-05-31
33641,2008-01-31
33642,2008-07-14
33643,2008-11-07
33644,2008-11-26
33645,2008-07-02
33646,2008-06-04
33647,2008-07-19
33648,2008-04-25
33649,2008-10-10
33650,2008-09-08
33651,2008-10-05
33652,2008-10-09
33653,2008-09-16
33654,2008-05-09
33655,2008-05-15
33656,2008-08-14
33657,2008-01-31
33658,2008-01-23
33659,2008-07-16
33660,2008-06-15
33661,2008-12-18
33662,2008-08-25
33663,2008-07-28
33664,2008-01-06
33665,2008-02-27
33666,2008-03-06
33667,2008-09-26
33668,2008-10-11
33669,2008-06-27
33670,2008-01-31
33671,2008-01-02
33672,2008-05-11
33673,2008-10-04
33674,2008-10-24
33675,2008-10-07
33676,2008-06-23
33677,2008-11-25
33678,2008-12-07
33679,2008-09-12
33680,2008-04-21
33681,2008-04-03
33682,2008-03-09
33683,2008-03-20
33684,2008-11-11
33685,2008-12-12
33686,2008-12-19
33687,2008-09-02
33688,2008-12-04
33689,2008-08-11
33690,2008-12-25
33691,2008-10-15
33692,2008-07-19
33693,2008-08-19
33694,2008-08-18
33695,2008-10-18
33696,2008-02-08
33697,2008-08-04
33698,2008-06-03
33699,2008-05-21
33700,2008-07-14
33701,2008-11-05
33702,2008-05-18
33703,2008-09-06
33704,2008-08-20
33705,2008-03-27
33706,2008-08-26
33707,2008-02-20
33708,2008-12-25
33709,2008-03-10
33710,2008-10-29
33711,2008-03-09
33712,2008-03-08
33713,2008-10-28
33714,2008-12-15
33715,2008-02-06
33716,2008-10-28
33717,2008-10-20
33718,2008-12-26
33719,2008-12-15
33720,2008-07-13
33721,2008-11-01
33722,2008-07-06
33723,2008-10-19
33724,2008-03-09
33725,2008-04-28
33726,2008-05-18
33727,2008-05-18
33728,2008-02-08
33729,2008-01-14
33730,2008-12-03
33731,2008-12-23
33732,2008-08-23
33733,2008-02-03
33734,2008-03-29
33735,2008-01-06
33736,2008-09-04
33737,2008-10-14
33738,2008-07-06
33739,2008-02-21
33740,2008-05-31
33741,2008-05-30
33742,2008-02-01
33743,2008-02-28
33744,2008-01-11
33745,2008-12-17
33746,2008-01-09
33747,2008-09-30
33748,2008-11-23
33749,2008-01-10
33750,2008-05-01
33751,2008-03-30
33752,2008-02-01
33753,2008-12-15
33754,2008-10-17
33755,2008-08-10
33756,2008-08-04
33757,2008-05-22
33758,2008-05-11
33759,2008-06-18
33760,2008-06-28
33761,2008-11-01
33762,2008-04-21
33763,2008-05-27
33764,2008-01-16
33765,2008-05-09
33766,2008-03-25
33767,2008-04-28
33768,2008-01-18
33769,2008-03-01
33770,2008-05-16
33771,2008-12-20
33772,2008-09-19
33773,2008-05-23
33774,2008-11-12
33775,2008-01-23
33776,2008-11-29
33777,2008-08-27
33778,2008-05-08
33779,2008-03-20
33780,2008-02-02
33781,2008-11-20
33782,2008-02-23
33783,2008-02-04
33784,2008-05-06
33785,2008-04-09
33786,2008-12-02
33787,2008-09-14
33788,2008-11-02
33789,2008-06-20
33790,2008-06-24
33791,2008-08-15
33792,2008-11-29
33793,2008-01-26
33794,2008-10-20
33795,2008-10-27
33796,2008-10-17
33797,2008-07-08
33798,2008-03-21
33799,2008-09-22
33800,2008-10-01
33801,2008-12-22
33802,2008-04-06
33803,2008-12-07
33804,2008-10-21
33805,2008-01-28
33806,2008-06-26
33807,2008-05-11
33808,2008-07-17
33809,2008-02-24
33810,2008-07-15
33811,2008-10-10
33812,2008-03-23
33813,2008-12-14
33814,2008-12-14
33815,2008-02-27
33816,2008-05-18
33817,2008-10-15
33818,2008-05-19
33819,2008-12-30
33820,2008-02-18
33821,2008-03-05
33822,2008-04-05
33823,2008-02-25
33824,2008-09-20
33825,2008-11-15
33826,2008-11-16
33827,2008-12-19
33828,2008-11-30
33829,2008-01-25
33830,2008-03-11
33831,2008-09-20
33832,2008-12-05
33833,2008-06-02
33834,2008-01-15
33835,2008-09-25
33836,2008-06-28
33837,2008-03-06
33838,2008-06-07
33839,2008-05-25
33840,2008-06-25
33841,2008-08-22
33842,2008-05-02
33843,2008-04-13
33844,2008-03-31
33845,2008-10-09
33846,2008-01-20
33847,2008-08-22
33848,2008-04-16
33849,2008-02-21
33850,2008-05-17
33851,2008-10-12
33852,2008-10-24
33853,2008-04-27
33854,2008-08-05
33855,2008-08-12
33856,2008-12-08
33857,2008-03-04
33858,2008-05-31
33859,2008-08-15
33860,2008-11-14
33861,2008-09-25
33862,2008-02-19
33863,2008-04-09
33864,2008-02-15
33865,2008-06-08
33866,2008-06-19
33867,2008-07-04
33868,2008-09-08
33869,2008-01-07
33870,2008-12-29
33871,2008-02-23
33872,2008-03-06
33873,2008-05-29
33874,2008-08-18
33875,2008-06-21
33876,2008-02-17
33877,2008-08-28
33878,2008-01-19
33879,2008-04-15
33880,2008-03-24
33881,2008-09-07
33882,2008-08-12
33883,2008-02-22
33884,2008-06-17
33885,2008-06-30
33886,2008-12-15
33887,2008-07-07
33888,2008-10-06
33889,2008-12-16
33890,2008-12-27
33891,2008-01-23
33892,2008-11-24
33893,2008-02-14
33894,2008-04-11
33895,2008-07-21
33896,2008-08-15
33897,2008-12-02
33898,2008-03-02
33899,2008-12-17
33900,2008-11-29
33901,2008-09-27
33902,2008-10-30
33903,2008-01-25
33904,2008-04-06
33905,2008-06-11
33906,2008-10-28
33907,2008-11-04
33908,2008-05-26
33909,2008-03-27
33910,2008-09-12
33911,2008-10-20
33912,2008-03-16
33913,2008-08-15
33914,2008-01-12
33915,2008-08-18
33916,2008-12-02
33917,2008-02-11
33918,2008-05-27
33919,2008-12-19
33920,2008-02-10
33921,2008-09-02
33922,2008-04-24
33923,2008-05-26
33924,2008-06-26
33925,2008-05-31
33926,2008-08-24
33927,2008-12-29
33928,2008-05-04
33929,2008-07-13
33930,2008-07-31
33931,2008-11-28
33932,2008-06-20
33933,2008-01-20
33934,2008-12-09
33935,2008-02-11
33936,2008-07-15
33937,2008-07-18
33938,2008-03-06
33939,2008-07-01
33940,2008-06-06
33941,2008-08-04
33942,2008-11-15
33943,2008-11-17
33944,2008-05-07
33945,2008-01-10
33946,2008-01-08
33947,2008-09-07
33948,2008-03-30
33949,2008-08-15
33950,2008-12-12
33951,2008-04-03
33952,2008-11-04
33953,2008-05-15
33954,2008-04-23
33955,2008-02-05
33956,2008-07-14
33957,2008-02-18
33958,2008-09-30
33959,2008-10-12
33960,2008-05-01
33961,2008-06-21
33962,2008-08-29
33963,2008-10-04
33964,2008-07-28
33965,2008-08-28
33966,2008-11-30
33967,2008-09-22
33968,2008-09-02
33969,2008-09-11
33970,2008-06-15
33971,2008-03-13
33972,2008-08-26
33973,2008-08-13
33974,2008-10-20
33975,2008-05-20
33976,2008-08-29
33977,2008-08-10
33978,2008-08-22
33979,2008-07-21
33980,2008-02-07
33981,2008-08-03
33982,2008-05-04
33983,2008-11-28
33984,2008-05-08
33985,2008-05-26
33986,2008-04-27
33987,2008-07-23
33988,2008-10-06
33989,2008-02-19
33990,2008-01-06
33991,2008-11-22
33992,2008-01-24
33993,2008-10-04
33994,2008-07-27
33995,2008-03-14
33996,2008-02-01
33997,2008-04-14
33998,2008-02-09
33999,2008-01-31
34000,2008-07-05
34001,2008-12-21
34002,2008-04-27
34003,2008-06-01
34004,2008-04-18
34005,2008-12-06
34006,2008-07-03
34007,2008-11-23
34008,2008-01-30
34009,2008-07-26
34010,2008-01-20
34011,2008-07-18
34012,2008-06-19
34013,2008-10-05
34014,2008-07-01
34015,2008-07-21
34016,2008-02-02
34017,2008-01-12
34018,2008-04-30
34019,2008-03-26
34020,2008-09-02
34021,2008-01-19
34022,2008-02-21
34023,2008-11-17
34024,2008-10-13
34025,2008-02-02
34026,2008-09-29
34027,2008-09-05
34028,2008-05-29
34029,2008-02-24
34030,2008-03-17
34031,2008-09-18
34032,2008-09-13
